Simbolo,Time,Fecha,Entrada,Stop,MM20,MM8
ORCL,1625670300,2021-7-7 17:05:00,84.63,84.46,84.57,84.585
ORCL,1625684700,2021-7-7 21:05:00,86.335,86.22,86.315,86.32
ORCL,1625759100,2021-7-8 17:45:00,85.485,85.59,85.52,85.5
ORCL,1625766600,2021-7-8 19:50:00,85.62,85.56,85.61,85.6
ORCL,1625844600,2021-7-9 17:30:00,87.93,87.74,87.89,87.9
ORCL,1625853300,2021-7-9 19:55:00,88.14,88.06,88.115,88.12
ORCL,1626103500,2021-7-12 17:25:00,88.015,87.9,87.99,88.01
ORCL,1626189900,2021-7-13 17:25:00,87.5,87.4,87.47,87.49
ORCL,1621268700,2021-5-17 18:25:00,79.14,79.18,79.14,79.15
ORCL,1621279800,2021-5-17 21:30:00,79.05,78.96,79.035,79.045
ORCL,1621354200,2021-5-18 18:10:00,78.93,78.89,78.93,78.92
ORCL,1621435800,2021-5-19 16:50:00,77.85,77.925,77.87,77.88
ORCL,1621521300,2021-5-20 16:35:00,78.935,78.81,78.91,78.92
ORCL,1621537200,2021-5-20 21:00:00,78.94,78.9,78.93,78.94
ORCL,1621873200,2021-5-24 18:20:00,79.62,79.58,79.62,79.61
ORCL,1621968300,2021-5-25 20:45:00,78.75,78.805,78.77,78.755
ORCL,1622038200,2021-5-26 16:10:00,79.13,79.08,79.12,79.12
ORCL,1622044200,2021-5-26 17:50:00,79.15,79.2,79.16,79.16
ORCL,1622055900,2021-5-26 21:05:00,79.1,79.12,79.105,79.1
ORCL,1622124900,2021-5-27 16:15:00,79.71,79.625,79.7,79.685
ORCL,1622127000,2021-5-27 16:50:00,79.665,79.57,79.63,79.64
ORCL,1622211000,2021-5-28 16:10:00,78.99,78.87,78.96,78.98
ORCL,1622223000,2021-5-28 19:30:00,79.06,79.11,79.08,79.07
ORCL,1622562300,2021-6-1 17:45:00,79.33,79.24,79.3,79.3
ORCL,1622575800,2021-6-1 21:30:00,79.68,79.62,79.67,79.67
ORCL,1622649300,2021-6-2 17:55:00,80.655,80.6,80.65,80.64
ORCL,1622660400,2021-6-2 21:00:00,80.45,80.47,80.455,80.45
ORCL,1622662500,2021-6-2 21:35:00,80.48,80.51,80.485,80.49
ORCL,1622821200,2021-6-4 17:40:00,83.59,83.46,83.55,83.55
ORCL,1622835000,2021-6-4 21:30:00,83.19,83.15,83.18,83.18
ORCL,1623075600,2021-6-7 16:20:00,83.365,83.27,83.35,83.365
ORCL,1623085200,2021-6-7 19:00:00,83.89,83.8,83.87,83.88
ORCL,1623087900,2021-6-7 19:45:00,84.01,83.92,83.995,83.99
ORCL,1623170100,2021-6-8 18:35:00,84.505,84.545,84.51,84.52
ORCL,1623176100,2021-6-8 20:15:00,84.76,84.72,84.76,84.75
ORCL,1623256200,2021-6-9 18:30:00,84.21,84.26,84.215,84.21
ORCL,1623259500,2021-6-9 19:25:00,84.38,84.43,84.395,84.4
ORCL,1623419700,2021-6-11 15:55:00,82.78,82.625,82.77,82.73
ORCL,1623422400,2021-6-11 16:40:00,82.94,82.83,82.9,82.915
ORCL,1623433800,2021-6-11 19:50:00,82.59,82.635,82.605,82.6
ORCL,1623780600,2021-6-15 20:10:00,81.92,81.98,81.94,81.925
