Simbolo,Time,Fecha,Entrada,Stop,MM20,MM8
CSCO,1629903600,2021-8-25 17:00:00,59.96,59.92,59.66369999999999,59.988749999999996
CSCO,1629903900,2021-8-25 17:05:00,59.94,59.89,59.69369999999999,59.984375
CSCO,1629909300,2021-8-25 18:35:00,60.13,60.105,60.072500000000005,60.17
CSCO,1630006500,2021-8-26 21:35:00,59.13,59.185,59.16099999999999,59.091875
CSCO,1630073100,2021-8-27 16:05:00,59.055,59.14,59.09775000000002,59.07
CSCO,1630332600,2021-8-30 16:10:00,58.93,59.005,59.050500000000014,58.895
CSCO,1630335900,2021-8-30 17:05:00,58.92,58.97,58.92049999999999,58.921875
CSCO,1630344600,2021-8-30 19:30:00,59.11,59.085,59.05400000000001,59.114999999999995
CSCO,1630346100,2021-8-30 19:55:00,59.16,59.125,59.08025,59.146249999999995
CSCO,1630419000,2021-8-31 16:10:00,58.83,58.95,58.97225000000001,58.779375
CSCO,1630419300,2021-8-31 16:15:00,58.905,58.965,58.96775,58.78875
CSCO,1630422900,2021-8-31 17:15:00,58.725,58.805,58.7715,58.725625
CSCO,1630428900,2021-8-31 18:55:00,58.86,58.84,58.824585,58.8489625
CSCO,1630429200,2021-8-31 19:00:00,58.84,58.7942,58.827085,58.8517625
CSCO,1625679000,2021-7-7 19:30:00,53.06,53.035,53.05,53.06375
CSCO,1625685600,2021-7-7 21:20:00,53.265,53.24,53.19599999999999,53.2625
CSCO,1625753100,2021-7-8 16:05:00,53.49,53.32,53.30275,53.378750000000004
CSCO,1625753400,2021-7-8 16:10:00,53.36,53.24,53.30575,53.3825
CSCO,1625763900,2021-7-8 19:05:00,53.38,53.34,53.36125,53.37875
CSCO,1625770800,2021-7-8 21:00:00,53.135,53.18,53.188750000000006,53.131249999999994
CSCO,1625772300,2021-7-8 21:25:00,53.1,53.14,53.147749999999995,53.102500000000006
CSCO,1625842500,2021-7-9 16:55:00,53.59,53.565,53.54850000000001,53.61187499999999
CSCO,1625843400,2021-7-9 17:10:00,53.625,53.59,53.61675,53.615
CSCO,1625846700,2021-7-9 18:05:00,53.745,53.72,53.66199999999999,53.73937500000001
CSCO,1625847000,2021-7-9 18:10:00,53.73,53.68,53.66799999999999,53.738125000000004
CSCO,1625847300,2021-7-9 18:15:00,53.715,53.69,53.67475,53.735625
CSCO,1625849700,2021-7-9 18:55:00,53.76,53.71,53.727500000000006,53.749375
CSCO,1626108000,2021-7-12 18:40:00,53.24,53.27,53.3965,53.269999999999996
CSCO,1626190500,2021-7-13 17:35:00,53.395,53.36,53.338300000000004,53.364375
CSCO,1626193500,2021-7-13 18:25:00,53.505,53.465,53.39305,53.480624999999996
CSCO,1626193800,2021-7-13 18:30:00,53.475,53.44,53.40405,53.481874999999995
CSCO,1626194100,2021-7-13 18:35:00,53.45,53.42,53.41550000000001,53.478125
CSCO,1626270600,2021-7-14 15:50:00,53.505,53.42,53.35575,53.459375
CSCO,1626270900,2021-7-14 15:55:00,53.45,53.37,53.361500000000014,53.479375000000005
CSCO,1626275100,2021-7-14 17:05:00,53.57,53.53,53.51525,53.581250000000004
CSCO,1626285000,2021-7-14 19:50:00,53.815,53.735,53.727500000000006,53.79
CSCO,1626290400,2021-7-14 21:20:00,54.12,54.08,53.97774999999999,54.08375000000001
CSCO,1626291300,2021-7-14 21:35:00,54.1,54.07,54.01975,54.098125
CSCO,1626291600,2021-7-14 21:40:00,54.09,54.045,54.0305,54.094375
CSCO,1626363300,2021-7-15 17:35:00,53.34,53.39,53.45575,53.355
CSCO,1626365700,2021-7-15 18:15:00,53.3,53.34,53.371,53.308125000000004
CSCO,1626377100,2021-7-15 21:25:00,53.63,53.61,53.58099999999998,53.636250000000004
CSCO,1626444600,2021-7-16 16:10:00,54.25,54.07,53.862750000000005,54.18812499999999
CSCO,1626444900,2021-7-16 16:15:00,54.03,53.97,53.88375,54.1875
CSCO,1626705900,2021-7-19 16:45:00,53.05,53.14,53.355500000000006,53.064375
CSCO,1626709200,2021-7-19 17:40:00,53.04,53.16,53.09425000000001,53.078125
CSCO,1626717900,2021-7-19 20:05:00,52.86,52.9,52.95,52.873124999999995
CSCO,1626718200,2021-7-19 20:10:00,52.88,52.93,52.943,52.878125
CSCO,1626720900,2021-7-19 20:55:00,52.79,52.87,52.88275,52.832499999999996
CSCO,1626721800,2021-7-19 21:10:00,52.84,52.905,52.859249999999996,52.80437500000001
CSCO,1626802500,2021-7-20 19:35:00,53.63,53.67,53.695499999999996,53.64562500000001
CSCO,1626802800,2021-7-20 19:40:00,53.645,53.67,53.689,53.644999999999996
CSCO,1626877800,2021-7-21 16:30:00,53.5,53.565,53.61625,53.543125
CSCO,1626878700,2021-7-21 16:45:00,53.565,53.605,53.59125,53.52437499999999
CSCO,1626883800,2021-7-21 18:10:00,53.8,53.76,53.705,53.77312499999999
CSCO,1626884100,2021-7-21 18:15:00,53.765,53.74,53.71775,53.774375
CSCO,1626894300,2021-7-21 21:05:00,53.81,53.795,53.789750000000005,53.808749999999996
CSCO,1626896700,2021-7-21 21:45:00,53.835,53.78,53.803250000000006,53.82375
CSCO,1626963000,2021-7-22 16:10:00,53.955,53.88,53.85525,53.903749999999995
CSCO,1626966600,2021-7-22 17:10:00,54.18,54.15,54.032,54.204375
CSCO,1626972000,2021-7-22 18:40:00,54.35,54.31,54.264499999999984,54.315000000000005
CSCO,1626981300,2021-7-22 21:15:00,54.46,54.44,54.37299999999999,54.4425
CSCO,1627047600,2021-7-23 15:40:00,54.61,54.51,54.46025000000001,54.51562499999999
CSCO,1627050300,2021-7-23 16:25:00,54.875,54.82,54.622249999999994,54.84625
CSCO,1627061400,2021-7-23 19:30:00,55.295,55.25,55.213750000000005,55.26437500000001
CSCO,1627061700,2021-7-23 19:35:00,55.235,55.22,55.22125000000001,55.267500000000005
CSCO,1627068300,2021-7-23 21:25:00,55.115,55.145,55.143499999999996,55.1075
CSCO,1627326000,2021-7-26 21:00:00,55.63,55.58,55.55500000000001,55.61125
CSCO,1627326300,2021-7-26 21:05:00,55.59,55.57,55.560500000000005,55.6125
CSCO,1627326600,2021-7-26 21:10:00,55.58,55.56,55.566250000000004,55.61000000000001
CSCO,1627396800,2021-7-27 16:40:00,55.17,55.285,55.29899999999999,55.191874999999996
CSCO,1627398600,2021-7-27 17:10:00,55.145,55.21,55.18375000000001,55.149375
CSCO,1627404000,2021-7-27 18:40:00,54.92,54.99,55.062250000000006,54.9475
CSCO,1627404300,2021-7-27 18:45:00,54.98,55.01,55.0535,54.95
CSCO,1627407600,2021-7-27 19:40:00,54.89,54.93,54.93325,54.89000000000001
CSCO,1627407900,2021-7-27 19:45:00,54.905,54.95,54.92925000000001,54.88062500000001
CSCO,1627494300,2021-7-28 19:45:00,54.71,54.73,54.734249999999996,54.70125
CSCO,1627575300,2021-7-29 18:15:00,55.125,55.1,55.0615,55.121875
CSCO,1627583100,2021-7-29 20:25:00,55.28,55.235,55.18125000000001,55.256875
CSCO,1627585800,2021-7-29 21:10:00,55.33,55.29,55.26424999999999,55.3025
CSCO,1627586100,2021-7-29 21:15:00,55.29,55.26,55.269000000000005,55.3025
CSCO,1627913100,2021-8-2 16:05:00,55.75,55.63,55.49100000000001,55.684375
CSCO,1627915500,2021-8-2 16:45:00,55.825,55.78,55.6475,55.805625000000006
CSCO,1627916400,2021-8-2 17:00:00,55.815,55.73,55.7105,55.819374999999994
CSCO,1627918500,2021-8-2 17:35:00,55.9,55.83,55.8215,55.871875
CSCO,1627918800,2021-8-2 17:40:00,55.86,55.82,55.823,55.875625
CSCO,1627999500,2021-8-3 16:05:00,55.4,55.49,55.44550000000002,55.41625
CSCO,1623162000,2021-6-8 16:20:00,54.22,54.16,54.070499999999996,54.285000000000004
CSCO,1623165000,2021-6-8 17:10:00,54.31,54.21,54.254999999999995,54.27937499999999
CSCO,1623170700,2021-6-8 18:45:00,54.34,54.29,54.25725,54.298125000000006
CSCO,1623347400,2021-6-10 19:50:00,54.915,54.87,54.84999999999999,54.926874999999995
CSCO,1623351600,2021-6-10 21:00:00,55,54.97,54.953950000000006,54.981875
CSCO,1623428400,2021-6-11 18:20:00,54.69,54.71,54.76650000000001,54.703125
CSCO,1623440700,2021-6-11 21:45:00,54.69,54.735,54.71125000000001,54.65
CSCO,1623681300,2021-6-14 16:35:00,53.89,53.98,54.26475000000001,53.949374999999996
CSCO,1623691200,2021-6-14 19:20:00,53.62,53.66,53.71400000000001,53.633125
CSCO,1623691500,2021-6-14 19:25:00,53.63,53.66,53.703500000000005,53.625
CSCO,1623765300,2021-6-15 15:55:00,54.14,54.08,53.98349999999999,54.176875
CSCO,1623765600,2021-6-15 16:00:00,54.135,54.025,53.9995,54.16875000000001
CSCO,1623774600,2021-6-15 18:30:00,53.885,53.92,53.89374999999999,53.900625
CSCO,1623783000,2021-6-15 20:50:00,53.8,53.84,53.83599999999999,53.7975
CSCO,1623851400,2021-6-16 15:50:00,53.78,53.84,53.794500000000006,53.78937500000001
CSCO,1623852600,2021-6-16 16:10:00,53.76,53.85,53.786500000000004,53.759375
CSCO,1623852900,2021-6-16 16:15:00,53.78,53.84,53.784000000000006,53.77125
CSCO,1623869400,2021-6-16 20:50:00,53.335,53.405,53.536749999999984,53.35875
CSCO,1623938700,2021-6-17 16:05:00,53.155,53.245,53.41949999999999,53.1675
CSCO,1623939000,2021-6-17 16:10:00,53.18,53.24,53.407000000000004,53.152499999999996
CSCO,1623939300,2021-6-17 16:15:00,53.23,53.3,53.39375,53.154999999999994
CSCO,1623943200,2021-6-17 17:20:00,53.25,53.395,53.254000000000005,53.27875
CSCO,1623953700,2021-6-17 20:15:00,53.12,53.16,53.133,53.13875
CSCO,1624030500,2021-6-18 17:35:00,52.1,52.17,52.3135,52.095
CSCO,1624035900,2021-6-18 19:05:00,51.94,52.02,52.03150000000001,51.954375
CSCO,1624036200,2021-6-18 19:10:00,52.02,52.07,52.03025,51.964375
CSCO,1624287600,2021-6-21 17:00:00,53.3,53.25,53.06350000000001,53.295624999999994
CSCO,1624287900,2021-6-21 17:05:00,53.28,53.17,53.104000000000006,53.290625
CSCO,1624299900,2021-6-21 20:25:00,53.255,53.23,53.19374999999999,53.261250000000004
CSCO,1624371900,2021-6-22 16:25:00,53.1,53.17,53.1495,53.11625
CSCO,1624381500,2021-6-22 19:05:00,52.83,52.88,52.93825,52.86875
CSCO,1624391400,2021-6-22 21:50:00,53.32,53.275,53.086749999999995,53.296875
CSCO,1624463400,2021-6-23 17:50:00,52.73,52.75,52.863,52.745625000000004
CSCO,1624465500,2021-6-23 18:25:00,52.71,52.72,52.763750000000016,52.714375000000004
CSCO,1624476900,2021-6-23 21:35:00,52.97,52.94,52.894499999999994,52.956250000000004
CSCO,1624477200,2021-6-23 21:40:00,52.94,52.86,52.902,52.949374999999996
CSCO,1624552800,2021-6-24 18:40:00,52.66,52.69,52.70799999999999,52.65625000000001
CSCO,1624560600,2021-6-24 20:50:00,52.82,52.79,52.75600000000001,52.79875
CSCO,1624560900,2021-6-24 20:55:00,52.795,52.765,52.758750000000006,52.803124999999994
CSCO,1624561200,2021-6-24 21:00:00,52.77,52.745,52.75950000000002,52.800625000000004
CSCO,1624637100,2021-6-25 18:05:00,53.09,53.055,52.969500000000004,53.080000000000005
CSCO,1624896600,2021-6-28 18:10:00,53.21,53.19,53.160000000000004,53.205
CSCO,1624909800,2021-6-28 21:50:00,52.975,53.01,53.0327,52.977374999999995
CSCO,1624985100,2021-6-29 18:45:00,52.8,52.825,52.90900000000001,52.824999999999996
CSCO,1624985400,2021-6-29 18:50:00,52.82,52.845,52.901250000000005,52.82437499999999
CSCO,1624985700,2021-6-29 18:55:00,52.83,52.855,52.89450000000001,52.82062499999999
CSCO,1624989000,2021-6-29 19:50:00,52.79,52.81,52.8255,52.80125
CSCO,1625072700,2021-6-30 19:05:00,52.875,52.845,52.85825,52.87875
CSCO,1625146800,2021-7-1 15:40:00,53.1,53.02,52.99425,53.035
CSCO,1625149800,2021-7-1 16:30:00,53.24,53.17,53.1245,53.283750000000005
CSCO,1625152200,2021-7-1 17:10:00,53.395,53.34,53.2505,53.341249999999995
CSCO,1625155800,2021-7-1 18:10:00,53.5,53.49,53.41180000000001,53.49825
CSCO,1625165700,2021-7-1 20:55:00,53.56,53.52,53.52374999999999,53.551875
CSCO,1625166000,2021-7-1 21:00:00,53.55,53.52,53.525749999999995,53.549375000000005
CSCO,1625238000,2021-7-2 17:00:00,52.9,52.92,53.077,52.889375
CSCO,1625246400,2021-7-2 19:20:00,53.46,53.42,53.335,53.451875
CSCO,1625585700,2021-7-6 17:35:00,52.57,52.6,52.75224999999999,52.56375
CSCO,1625589000,2021-7-6 18:30:00,52.405,52.445,52.528999999999996,52.436875
CSCO,1625679000,2021-7-7 19:30:00,53.06,53.035,53.05,53.06375
CSCO,1620666300,2021-5-10 19:05:00,53.99,53.93,53.94475,53.97125
CSCO,1620667200,2021-5-10 19:20:00,53.965,53.935,53.947500000000005,53.988125
CSCO,1620675300,2021-5-10 21:35:00,53.33,53.39,53.50349999999999,53.33562500000001
CSCO,1620675600,2021-5-10 21:40:00,53.34,53.39,53.47825,53.335
CSCO,1620741900,2021-5-11 16:05:00,52.555,52.68,53.05825000000001,52.576875
CSCO,1620742200,2021-5-11 16:10:00,52.575,52.67,53.013999999999996,52.577499999999986
CSCO,1620744900,2021-5-11 16:55:00,52.23,52.345,52.59125,52.342499999999994
CSCO,1620755700,2021-5-11 19:55:00,52.69,52.62,52.539,52.655
CSCO,1620756000,2021-5-11 20:00:00,52.675,52.65,52.547000000000004,52.66749999999999
CSCO,1620831300,2021-5-12 16:55:00,51.74,51.84,52.104,51.808125
CSCO,1620831600,2021-5-12 17:00:00,51.78,51.9,52.05550000000001,51.783125
CSCO,1620831900,2021-5-12 17:05:00,51.86,51.925,52.007000000000005,51.783125
CSCO,1620838500,2021-5-12 18:55:00,51.585,51.65,51.71075,51.589375000000004
CSCO,1620846600,2021-5-12 21:10:00,51.795,51.735,51.698750000000004,51.8
CSCO,1620846900,2021-5-12 21:15:00,51.785,51.725,51.70725000000001,51.798750000000005
CSCO,1620914700,2021-5-13 16:05:00,52.515,52.37,51.934249999999984,52.383125
CSCO,1620915000,2021-5-13 16:10:00,52.51,52.37,51.96124999999999,52.416875
CSCO,1620916500,2021-5-13 16:35:00,52.555,52.495,52.16300000000001,52.51625
CSCO,1620916800,2021-5-13 16:40:00,52.54,52.485,52.2075,52.52125000000001
CSCO,1621001100,2021-5-14 16:05:00,52.785,52.67,52.73875,52.806875
CSCO,1621016400,2021-5-14 20:20:00,53.105,53.06,52.997749999999996,53.114375
CSCO,1621016700,2021-5-14 20:25:00,53.1,53.08,53.00775,53.1125
CSCO,1621262400,2021-5-17 16:40:00,52.83,52.925,52.99575,52.885000000000005
CSCO,1621264800,2021-5-17 17:20:00,52.75,52.8,52.896,52.79875
CSCO,1621266000,2021-5-17 17:40:00,52.8,52.87,52.84375,52.779375
CSCO,1621345800,2021-5-18 15:50:00,52.96,52.88,52.90350000000001,52.9475
CSCO,1621350900,2021-5-18 17:15:00,53.11,53.05,52.967999999999996,53.067499999999995
CSCO,1621351200,2021-5-18 17:20:00,53.09,53.045,52.970749999999995,53.083749999999995
CSCO,1621357800,2021-5-18 19:10:00,53.215,53.175,53.109750000000005,53.20625
CSCO,1621360200,2021-5-18 19:50:00,53.3,53.24,53.199250000000006,53.2725
CSCO,1621360500,2021-5-18 19:55:00,53.27,53.175,53.21025000000001,53.265
CSCO,1621432500,2021-5-19 15:55:00,52.48,52.65,52.85975,52.493125000000006
CSCO,1621435800,2021-5-19 16:50:00,52.16,52.22,52.390249999999995,52.153125
CSCO,1621519200,2021-5-20 16:00:00,51.05,51.43,51.94475,51.154375
CSCO,1621519500,2021-5-20 16:05:00,51.3,51.425,51.8985,51.014375
CSCO,1621534500,2021-5-20 20:15:00,52.855,52.81,52.775749999999995,52.81625
CSCO,1621534800,2021-5-20 20:20:00,52.82,52.775,52.782749999999986,52.8175
CSCO,1621537200,2021-5-20 21:00:00,52.87,52.81,52.829750000000004,52.88437499999999
CSCO,1621537500,2021-5-20 21:05:00,52.85,52.79,52.831999999999994,52.87999999999999
CSCO,1621609800,2021-5-21 17:10:00,52.38,52.45,52.487249999999996,52.356874999999995
CSCO,1621610100,2021-5-21 17:15:00,52.415,52.485,52.48049999999999,52.355624999999996
CSCO,1621872300,2021-5-24 18:05:00,53.58,53.495,53.46400000000001,53.553749999999994
CSCO,1621875000,2021-5-24 18:50:00,53.63,53.575,53.557,53.6175
CSCO,1621875300,2021-5-24 18:55:00,53.615,53.585,53.5655,53.609375
CSCO,1621878900,2021-5-24 19:55:00,53.68,53.635,53.63275000000001,53.677499999999995
CSCO,1621951500,2021-5-25 16:05:00,53.415,53.49,53.51950000000001,53.33562500000001
CSCO,1622038500,2021-5-26 16:15:00,53.285,53.39,53.331750000000014,53.262499999999996
CSCO,1622043900,2021-5-26 17:45:00,53.13,53.19,53.179500000000004,53.11687500000001
CSCO,1622044200,2021-5-26 17:50:00,53.14,53.17,53.174,53.115625
CSCO,1622052600,2021-5-26 20:10:00,52.985,53.02,53.05799999999999,52.99
CSCO,1622052900,2021-5-26 20:15:00,52.995,53.04,53.0495,52.988749999999996
CSCO,1622056800,2021-5-26 21:20:00,52.91,52.965,52.97299999999999,52.934999999999995
CSCO,1622129100,2021-5-27 17:25:00,52.78,52.82,52.83299999999999,52.769999999999996
CSCO,1622132400,2021-5-27 18:20:00,52.7,52.71,52.755499999999984,52.6975
CSCO,1622136300,2021-5-27 19:25:00,52.63,52.67,52.6755,52.644375
CSCO,1622210100,2021-5-28 15:55:00,53.06,53,52.8515,53.045625
CSCO,1622210400,2021-5-28 16:00:00,53.04,52.95,52.86574999999999,53.035
CSCO,1622210700,2021-5-28 16:05:00,52.99,52.89,52.87575,53.03125
CSCO,1622561100,2021-6-1 17:25:00,52.61,52.65,52.71650000000001,52.575
CSCO,1622565900,2021-6-1 18:45:00,52.54,52.555,52.5655,52.521875
CSCO,1622567700,2021-6-1 19:15:00,52.455,52.5,52.53349999999999,52.49625
CSCO,1622568000,2021-6-1 19:20:00,52.46,52.5,52.527499999999996,52.486875
CSCO,1622568300,2021-6-1 19:25:00,52.47,52.5,52.5215,52.478750000000005
CSCO,1622568600,2021-6-1 19:30:00,52.48,52.5,52.51525,52.480000000000004
CSCO,1622576100,2021-6-1 21:35:00,52.64,52.61,52.57950000000001,52.616249999999994
CSCO,1622577300,2021-6-1 21:55:00,52.665,52.59,52.607749999999996,52.6425
CSCO,1622644500,2021-6-2 16:35:00,52.8,52.76,52.673,52.775625000000005
CSCO,1622650200,2021-6-2 18:10:00,52.83,52.81,52.799,52.821875
CSCO,1622657400,2021-6-2 20:10:00,52.91,52.86,52.871,52.933125000000004
CSCO,1622739900,2021-6-3 19:05:00,53.41,53.3,53.3205,53.40562499999999
CSCO,1622820000,2021-6-4 17:20:00,54.11,54.07,53.97475000000001,54.11375
CSCO,1622820300,2021-6-4 17:25:00,54.1,54.03,53.99224999999999,54.109375
CSCO,1623074700,2021-6-7 16:05:00,54.15,54.04,54.121249999999996,54.261875
CSCO,1623081300,2021-6-7 17:55:00,53.83,53.89,53.920500000000004,53.83625
CSCO,1623161700,2021-6-8 16:15:00,54.29,54.22,54.05274999999999,54.28625
CSCO,1623162000,2021-6-8 16:20:00,54.22,54.16,54.070499999999996,54.285000000000004
JPM,1627999500,2021-8-3 16:05:00,150.01,150.38,151.25025,150.2025
JPM,1627999800,2021-8-3 16:10:00,150.06,150.69,151.15725000000003,150.10375
JPM,1628000100,2021-8-3 16:15:00,150.78,151.19,151.08025000000004,150.17000000000002
JPM,1628009400,2021-8-3 18:50:00,152.79,152.63,152.56350000000003,152.685
JPM,1628010300,2021-8-3 19:05:00,152.85,152.76,152.64675,152.76125
JPM,1628016000,2021-8-3 20:40:00,153.11,152.98,152.92000000000002,153.05625
JPM,1628098500,2021-8-4 19:35:00,151.9,151.99,152.04299999999995,151.97750000000002
JPM,1628099700,2021-8-4 19:55:00,151.96,152.11,151.99699999999999,151.95125
JPM,1628177700,2021-8-5 17:35:00,153.59,153.41,153.25975,153.435625
JPM,1628178000,2021-8-5 17:40:00,153.49,153.37,153.27625000000003,153.45374999999999
JPM,1628277000,2021-8-6 21:10:00,156.94,157.14,157.02,156.93374999999997
JPM,1628530200,2021-8-9 19:30:00,158.38,158.17,158.04675000000003,158.258125
JPM,1628530500,2021-8-9 19:35:00,158.32,158.23,158.05575000000002,158.286875
JPM,1628532300,2021-8-9 20:05:00,158.46,158.26,158.24075,158.38
JPM,1628532600,2021-8-9 20:10:00,158.44,158.32,158.26175,158.41375
JPM,1628533500,2021-8-9 20:25:00,158.33,158.22,158.32975,158.41875
JPM,1628603400,2021-8-10 15:50:00,157.44,157.73,157.72224999999997,157.41
JPM,1628609700,2021-8-10 17:35:00,159.73,159.54,159.18925,159.733125
JPM,1628610600,2021-8-10 17:50:00,159.78,159.62,159.42299999999997,159.753125
JPM,1628618400,2021-8-10 20:00:00,159.35,159.55,159.39975,159.42125
JPM,1628695800,2021-8-11 17:30:00,161.16,160.91,160.7495,161.12875
JPM,1628699100,2021-8-11 18:25:00,161.4,161.24,161.199,161.34375
JPM,1628699400,2021-8-11 18:30:00,161.31,161.21,161.21050000000002,161.34125
JPM,1628708400,2021-8-11 21:00:00,160.79,160.93,160.8875,160.8275
JPM,1628776500,2021-8-12 15:55:00,161.44,160.94,161.20874999999998,161.574375
JPM,1628866200,2021-8-13 16:50:00,160.1,160.27,160.825,160.07625000000002
JPM,1628874900,2021-8-13 19:15:00,159.78,159.94,159.94599999999997,159.84125
JPM,1628875200,2021-8-13 19:20:00,159.91,160.01,159.94249999999997,159.84
JPM,1629123000,2021-8-16 16:10:00,158.27,158.89,158.87575000000004,157.58625
JPM,1629134100,2021-8-16 19:15:00,158.6,158.48,158.33149999999998,158.50625
JPM,1629134400,2021-8-16 19:20:00,158.47,158.37,158.33599999999996,158.52375
JPM,1629138000,2021-8-16 20:20:00,158.57,158.46,158.523,158.56125
JPM,1629138300,2021-8-16 20:25:00,158.54,158.44,158.531,158.57000000000002
JPM,1629214500,2021-8-17 17:35:00,157.365,157.59,157.84675,157.495625
JPM,1629220200,2021-8-17 19:10:00,155.64,156.01,156.656,155.755
JPM,1629220500,2021-8-17 19:15:00,155.93,156.12,156.57649999999998,155.75875000000002
JPM,1629300000,2021-8-18 17:20:00,157.79,157.62,157.2675,157.62125
JPM,1629311400,2021-8-18 20:30:00,157.14,157.35,157.37495,157.26
JPM,1629311700,2021-8-18 20:35:00,157.16,157.35,157.37745,157.20250000000001
JPM,1629381000,2021-8-19 15:50:00,154.8,155.37,156.18575,155.13125000000002
JPM,1629381300,2021-8-19 15:55:00,155.16,155.5,156.10375000000005,155.035
JPM,1629385200,2021-8-19 17:00:00,154.46,154.74,154.86975,154.43687500000001
JPM,1629387900,2021-8-19 17:45:00,154.33,154.55,154.4365,154.073125
JPM,1629399300,2021-8-19 20:55:00,154,154.155,154.04750000000004,153.86499999999998
JPM,1629728700,2021-8-23 16:25:00,156.63,156.29,155.67575,156.61249999999998
JPM,1629729000,2021-8-23 16:30:00,156.33,156.18,155.76875,156.5675
JPM,1629732900,2021-8-23 17:35:00,156.59,156.49,156.55149999999998,156.61875
JPM,1629735900,2021-8-23 18:25:00,156.75,156.68,156.61550000000003,156.69125
JPM,1629736200,2021-8-23 18:30:00,156.72,156.62,156.6285,156.70375
JPM,1629736500,2021-8-23 18:35:00,156.68,156.56,156.6365,156.70749999999998
JPM,1629740400,2021-8-23 19:40:00,156.81,156.74,156.71274999999997,156.79812499999997
JPM,1629740700,2021-8-23 19:45:00,156.79,156.65,156.713,156.785625
JPM,1629745200,2021-8-23 21:00:00,156.83,156.76,156.78875000000002,156.82625
JPM,1629747900,2021-8-23 21:45:00,156.9,156.79,156.84975,156.90687499999996
JPM,1629813600,2021-8-24 16:00:00,157.96,157.53,157.18625,157.73125000000002
JPM,1629813900,2021-8-24 16:05:00,157.46,157.12,157.21774999999997,157.78875000000002
JPM,1629817200,2021-8-24 17:00:00,157.58,157.45,157.53199999999998,157.49375
JPM,1629829200,2021-8-24 20:20:00,157.85,157.72,157.67974999999998,157.754375
JPM,1629829500,2021-8-24 20:25:00,157.76,157.6,157.69125000000003,157.765625
JPM,1629831900,2021-8-24 21:05:00,157.98,157.9,157.78975,157.91375000000002
JPM,1629833700,2021-8-24 21:35:00,158,157.88,157.89724999999996,157.98250000000002
JPM,1629903300,2021-8-25 16:55:00,160.84,160.69,159.69650000000001,160.72250000000003
JPM,1629903600,2021-8-25 17:00:00,160.72,160.49,159.83999999999997,160.775625
JPM,1629919500,2021-8-25 21:25:00,160.88,160.98,161.045,160.89375
JPM,1629999600,2021-8-26 19:40:00,161.88,162.01,162.17,161.96125
JPM,1630002300,2021-8-26 20:25:00,161.69,161.77,161.92900000000003,161.735
JPM,1630005600,2021-8-26 21:20:00,161.455,161.56,161.59550000000007,161.39
JPM,1630077000,2021-8-27 17:10:00,162.67,162.49,162.278,162.56375000000003
JPM,1630084500,2021-8-27 19:15:00,162.925,162.85,162.80375,162.970625
JPM,1630349400,2021-8-30 20:50:00,160.89,160.99,161.02425,160.855625
JPM,1630418700,2021-8-31 16:05:00,159.76,160.3,160.56249999999994,160.22625
JPM,1630419000,2021-8-31 16:10:00,160.19,160.72,160.533,160.19
JPM,1630431600,2021-8-31 19:40:00,159.99,160.12,160.29809500000002,160.04187499999998
JPM,1630431900,2021-8-31 19:45:00,160.07,160.22,160.276095,160.0574375
JPM,1630434900,2021-8-31 20:35:00,159.88,160.05,159.999465,159.87250000000003
JPM,1625669700,2021-7-7 16:55:00,152.6,152.8,152.938,152.33875000000003
JPM,1625685300,2021-7-7 21:15:00,153.81,153.62,153.64925,153.70875
JPM,1625685600,2021-7-7 21:20:00,153.775,153.66,153.65474999999998,153.72875
JPM,1625769900,2021-7-8 20:45:00,150.34,150.48,150.82225,150.44
JPM,1625770200,2021-7-8 20:50:00,150.44,150.53,150.7615,150.42000000000002
JPM,1625770500,2021-7-8 20:55:00,150.49,150.59,150.7195,150.42875
JPM,1625841900,2021-7-9 16:45:00,154.88,154.72,153.41549999999998,154.89749999999998
JPM,1625842200,2021-7-9 16:50:00,154.82,154.62,153.62900000000002,154.9
JPM,1625842500,2021-7-9 16:55:00,154.5,154.3,153.84300000000002,154.87
JPM,1625845500,2021-7-9 17:45:00,155.07,154.73,154.84949999999998,154.90625
JPM,1625845800,2021-7-9 17:50:00,154.96,154.8,154.861,154.915
JPM,1625848200,2021-7-9 18:30:00,155.07,154.95,154.94625000000002,155.12812499999998
JPM,1625850900,2021-7-9 19:15:00,155.36,155.2,155.18075000000002,155.36499999999998
JPM,1626103800,2021-7-12 17:30:00,157.545,157.37,157.34650000000002,157.688125
JPM,1626107400,2021-7-12 18:30:00,158.45,158.33,157.934,158.37
JPM,1626110100,2021-7-12 19:15:00,158.76,158.61,158.40324999999999,158.754375
JPM,1626111000,2021-7-12 19:30:00,158.8,158.66,158.56275,158.82562500000003
JPM,1626117900,2021-7-12 21:25:00,158.24,158.32,158.30825,158.19125
JPM,1626191700,2021-7-13 17:55:00,154,154.16,154.33175,153.93249999999998
JPM,1626192000,2021-7-13 18:00:00,154.09,154.24,154.26825000000002,153.935
JPM,1626200400,2021-7-13 20:20:00,155.96,155.77,154.99349999999998,155.80124999999998
JPM,1626200700,2021-7-13 20:25:00,155.8,155.65,155.09099999999998,155.86375000000004
JPM,1626201000,2021-7-13 20:30:00,155.63,155.41,155.1785,155.83375
JPM,1626204300,2021-7-13 21:25:00,156,155.85,155.77375,155.894375
JPM,1626278400,2021-7-14 18:00:00,153.5,153.91,154.09319999999997,153.486875
