Simbolo,Time,Fecha,Entrada,Stop,MM20,MM8
JPM,1625241300,2021-7-2 17:55:00,155.45,155.565,155.43699999999998,155.41875
JPM,1625241600,2021-7-2 18:00:00,155.52,155.67,155.456,155.44
JPM,1625241900,2021-7-2 18:05:00,155.55,155.63,155.45850000000002,155.44375
JPM,1625242500,2021-7-2 18:15:00,155.55,155.47,155.45075000000003,155.46687500000002
JPM,1625579100,2021-7-6 15:45:00,153.96,154.48,155.60600000000005,155.035
JPM,1625579400,2021-7-6 15:50:00,154.14,154.48,155.51450000000006,154.8125
JPM,1625586900,2021-7-6 17:55:00,153.11,152.99,152.94425,153.13375
JPM,1625587200,2021-7-6 18:00:00,153.06,152.89,152.93474999999998,153.18375
JPM,1625587500,2021-7-6 18:05:00,153.04,152.9,152.91574999999997,153.18375
JPM,1625589600,2021-7-6 18:40:00,152.64,152.79,152.93900000000002,152.87375000000003
JPM,1625677500,2021-7-7 19:05:00,153.6,153.71,153.64399999999998,153.60125
JPM,1625752200,2021-7-8 15:50:00,151.06,151.33,153.08474999999996,152.09062500000002
JPM,1626097800,2021-7-12 15:50:00,156.23,156.65,155.75575,155.58249999999998
JPM,1626183900,2021-7-13 15:45:00,156.85,157.369,157.9635,157.608125
JPM,1621265700,2021-5-17 17:35:00,163.66,163.81,163.5564,163.44
JPM,1621266000,2021-5-17 17:40:00,163.67,163.9,163.57689999999997,163.505
JPM,1621266900,2021-5-17 17:55:00,163.77,163.575,163.59749999999994,163.64874999999998
JPM,1621272600,2021-5-17 19:30:00,164.04,164.15,164.11299999999997,164.10124999999996
JPM,1621272900,2021-5-17 19:35:00,164.11,164.25,164.13449999999997,164.10500000000002
JPM,1621275000,2021-5-17 20:10:00,164.48,164.33,164.2335,164.365
JPM,1621437300,2021-5-19 17:15:00,159.78,159.57,159.46850000000003,159.48125
JPM,1621438500,2021-5-19 17:35:00,159.87,159.66,159.442,159.7675
JPM,1621452900,2021-5-19 21:35:00,160.51,160.24,160.19285,160.294625
JPM,1621519800,2021-5-20 16:10:00,160.12,160.45,160.34785,160.16500000000002
JPM,1621520100,2021-5-20 16:15:00,160.26,160.68,160.3711,160.276875
JPM,1621533000,2021-5-20 19:50:00,160.91,160.54,160.77999999999997,160.8825
JPM,1621533300,2021-5-20 19:55:00,160.71,160.53,160.76349999999996,160.845
JPM,1621619100,2021-5-21 19:45:00,162.57,162.47,162.33199999999997,162.4375
JPM,1621619400,2021-5-21 19:50:00,162.5,162.37,162.32899999999998,162.476875
JPM,1621864200,2021-5-24 15:50:00,162.51,163.035,162.88949999999997,162.806875
JPM,1621864500,2021-5-24 15:55:00,163.11,163.4,162.91875,162.8525
JPM,1621872900,2021-5-24 18:15:00,163.28,163.41,163.36955000000003,163.3425
JPM,1621882800,2021-5-24 21:00:00,163.875,163.95,163.88799999999998,163.87875
JPM,1621884000,2021-5-24 21:20:00,164.03,163.905,163.91299999999998,163.941875
JPM,1621960500,2021-5-25 18:35:00,163.89,163.79,163.603,163.888125
JPM,1622043900,2021-5-26 17:45:00,162.73,162.88,162.628,162.60312499999998
JPM,1622044200,2021-5-26 17:50:00,162.75,162.91,162.64774999999997,162.624375
JPM,1622045400,2021-5-26 18:10:00,162.71,162.63,162.65974999999997,162.72
JPM,1622050800,2021-5-26 19:40:00,162.55,162.34,162.56900000000002,162.60249999999996
JPM,1622051100,2021-5-26 19:45:00,162.43,162.27,162.5535,162.585
JPM,1622052600,2021-5-26 20:10:00,162.25,162.39,162.47525000000002,162.318125
JPM,1622052900,2021-5-26 20:15:00,162.32,162.43,162.47324999999998,162.294375
JPM,1622132700,2021-5-27 18:25:00,163.46,163.3,163.101,163.33125
JPM,1622135100,2021-5-27 19:05:00,162.97,163.06,163.14175,163.073125
JPM,1622211900,2021-5-28 16:25:00,163.42,163.7,163.7805,163.71249999999998
JPM,1622212200,2021-5-28 16:30:00,163.55,163.77,163.79149999999998,163.695
JPM,1622222700,2021-5-28 19:25:00,164.06,164.13,164.01375000000002,163.925625
JPM,1622228700,2021-5-28 21:05:00,164.35,164.43,164.35425000000004,164.29875000000004
JPM,1622231100,2021-5-28 21:45:00,164.49,164.37,164.3845,164.46
JPM,1622231400,2021-5-28 21:50:00,164.47,164.36,164.38500000000002,164.45750000000004
JPM,1622562000,2021-6-1 17:40:00,166.37,166.51,166.39249999999998,166.30125
JPM,1622640600,2021-6-2 15:30:00,165.85,166.85,165.93804999999998,165.87625000000003
JPM,1622729400,2021-6-3 16:10:00,166.2,166,165.87574999999998,165.87875000000003
JPM,1622749800,2021-6-3 21:50:00,166.22,165.985,166.06749999999997,166.21625000000003
JPM,1622819700,2021-6-4 17:15:00,165.57,165.34,165.51875,165.54812500000003
JPM,1622820000,2021-6-4 17:20:00,165.39,165.28,165.49874999999997,165.56062500000002
JPM,1623082800,2021-6-7 18:20:00,165.67,165.6,165.416,165.60500000000002
JPM,1623087300,2021-6-7 19:35:00,165.7,165.79,165.70149999999998,165.655
JPM,1623093300,2021-6-7 21:15:00,165.62,165.51,165.59325000000004,165.59375
JPM,1623094200,2021-6-7 21:30:00,165.67,165.58,165.58800000000002,165.6025
JPM,1623175200,2021-6-8 20:00:00,165.3,165.4,165.43025,165.36374999999998
JPM,1623175500,2021-6-8 20:05:00,165.32,165.42,165.42425,165.3625
JPM,1623181500,2021-6-8 21:45:00,165.27,165.11,165.2285,165.23874999999998
JPM,1623332700,2021-6-10 15:45:00,163.45,163.05,163.11725,163.343125
JPM,1623333000,2021-6-10 15:50:00,163.33,163.06,163.12650000000002,163.364375
JPM,1623349500,2021-6-10 20:25:00,161.57,161.469,161.55225,161.5725
JPM,1623349800,2021-6-10 20:30:00,161.475,161.415,161.54524999999995,161.5575
JPM,1623350100,2021-6-10 20:35:00,161.46,161.41,161.53924999999998,161.54875
JPM,1623431700,2021-6-11 19:15:00,159.96,159.87,159.7095,159.7825
JPM,1623432600,2021-6-11 19:30:00,159.94,159.83,159.713,159.92000000000002
JPM,1623435900,2021-6-11 20:25:00,159.785,159.87,159.89275,159.875625
JPM,1623436200,2021-6-11 20:30:00,159.845,159.97,159.90425,159.87437500000001
JPM,1623436500,2021-6-11 20:35:00,159.87,159.96,159.91325,159.876875
JPM,1623689400,2021-6-14 18:50:00,157.74,157.59,157.64575,157.73125000000002
ORCL,1628524200,2021-8-9 17:50:00,89.61,89.56,89.5235,89.555625
ORCL,1628526900,2021-8-9 18:35:00,89.53,89.59,89.52824999999999,89.50812499999999
ORCL,1628527200,2021-8-9 18:40:00,89.54,89.57,89.53374999999998,89.508125
ORCL,1628529300,2021-8-9 19:15:00,89.62,89.57,89.57375,89.63062500000001
ORCL,1628606700,2021-8-10 16:45:00,89.58,89.73,89.76399999999998,89.71812499999999
ORCL,1628607000,2021-8-10 16:50:00,89.62,89.71,89.758,89.679375
ORCL,1628607300,2021-8-10 16:55:00,89.69,89.765,89.75524999999999,89.69000000000001
ORCL,1628621100,2021-8-10 20:45:00,89.7,89.64,89.56550000000001,89.63125
ORCL,1628621400,2021-8-10 20:50:00,89.695,89.63,89.57000000000001,89.65124999999999
ORCL,1628693700,2021-8-11 16:55:00,89.885,89.98,89.97775,89.94125000000001
ORCL,1628694000,2021-8-11 17:00:00,89.89,90,89.99300000000001,89.91312500000001
ORCL,1628700300,2021-8-11 18:45:00,89.99,90.05,90.02955,90.02512499999999
ORCL,1628700600,2021-8-11 18:50:00,90.05,90.09,90.04079999999999,90.02325
ORCL,1628706900,2021-8-11 20:35:00,89.98,90.02,90.07425,90.00625
ORCL,1628778000,2021-8-12 16:20:00,89.62,89.47,89.53475,89.54
ORCL,1628778300,2021-8-12 16:25:00,89.51,89.4,89.52199999999999,89.5425
ORCL,1628784300,2021-8-12 18:05:00,89.52,89.64,89.52700000000002,89.488125
ORCL,1628784600,2021-8-12 18:10:00,89.61,89.7,89.5335,89.495
ORCL,1628786400,2021-8-12 18:40:00,89.63,89.605,89.56049999999998,89.608125
ORCL,1628795100,2021-8-12 21:05:00,89.875,89.9,89.8835,89.876875
ORCL,1628796000,2021-8-12 21:20:00,89.885,89.9,89.88749999999999,89.874375
ORCL,1628862000,2021-8-13 15:40:00,90.72,90.45,90.017,90.219375
ORCL,1628865600,2021-8-13 16:40:00,90.18,90.37,90.23225,90.22
ORCL,1628865900,2021-8-13 16:45:00,90.33,90.4,90.255,90.23625
ORCL,1628881200,2021-8-13 21:00:00,90.185,90.235,90.24400000000003,90.1625
ORCL,1629126000,2021-8-16 17:00:00,90.47,90.655,90.46225,90.45125
ORCL,1629131100,2021-8-16 18:25:00,90.46,90.4,90.45725,90.46000000000001
ORCL,1629141000,2021-8-16 21:10:00,90.71,90.745,90.73225000000001,90.72750000000002
ORCL,1629211200,2021-8-17 16:40:00,90.6,90.84,91.00174999999999,90.87875000000001
ORCL,1629211500,2021-8-17 16:45:00,90.745,90.825,91.00274999999999,90.8425
ORCL,1629211800,2021-8-17 16:50:00,90.77,90.92,91.00899999999999,90.81625000000001
ORCL,1629298200,2021-8-18 16:50:00,90.495,90.57,90.76174999999999,90.60375
ORCL,1629310500,2021-8-18 20:15:00,89.95,89.83,89.91775,89.979375
ORCL,1629388800,2021-8-19 18:00:00,88.97,88.855,88.7325,88.85374999999999
ORCL,1629389100,2021-8-19 18:05:00,88.93,88.845,88.723,88.87625
ORCL,1629390900,2021-8-19 18:35:00,88.78,88.84,88.80524999999999,88.798125
ORCL,1629391800,2021-8-19 18:50:00,88.84,88.89,88.829,88.78375
ORCL,1629400500,2021-8-19 21:15:00,89.08,88.99,88.70199999999998,88.87937500000001
ORCL,1629477300,2021-8-20 18:35:00,89.33,89.285,89.19825,89.25125
ORCL,1629477600,2021-8-20 18:40:00,89.27,89.18,89.20025,89.26749999999998
ORCL,1629479700,2021-8-20 19:15:00,89.125,89.22,89.20000000000002,89.19
ORCL,1629727200,2021-8-23 16:00:00,88.88,89.08,89.12674999999999,89.01000000000002
ORCL,1629727500,2021-8-23 16:05:00,88.99,89.15,89.1265,89.01625000000001
ORCL,1629748500,2021-8-23 21:55:00,89.3,89.09,89.25450000000001,89.295
ORCL,1629813600,2021-8-24 16:00:00,88.98,89.08,89.23299999999999,89.1825
ORCL,1629813900,2021-8-24 16:05:00,89.03,89.185,89.23100000000001,89.1875
ORCL,1629814200,2021-8-24 16:10:00,89.1,89.24,89.22925000000001,89.14874999999999
ORCL,1629814500,2021-8-24 16:15:00,89.27,89.44,89.2335,89.16375
ORCL,1629816600,2021-8-24 16:50:00,89.5,89.32,89.2895,89.41187500000001
ORCL,1629816900,2021-8-24 16:55:00,89.36,89.24,89.28450000000001,89.41
ORCL,1629827400,2021-8-24 19:50:00,88.76,88.715,88.75650000000003,88.769375
ORCL,1629904200,2021-8-25 17:10:00,88.46,88.42,88.33025,88.41500000000002
ORCL,1629904500,2021-8-25 17:15:00,88.45,88.39,88.331,88.43312499999999
ORCL,1629913500,2021-8-25 19:45:00,88.45,88.495,88.51199999999999,88.464375
ORCL,1629913800,2021-8-25 19:50:00,88.47,88.53,88.51675000000002,88.46062500000001
ORCL,1629918300,2021-8-25 21:05:00,88.56,88.52,88.4795,88.51374999999999
ORCL,1629918600,2021-8-25 21:10:00,88.55,88.5,88.48725,88.53124999999999
ORCL,1629988800,2021-8-26 16:40:00,88.5,88.57,88.77975,88.61937499999999
ORCL,1629992100,2021-8-26 17:35:00,88.885,88.775,88.74375,88.87625000000001
ORCL,1629999600,2021-8-26 19:40:00,88.84,88.88,88.95199999999998,88.87125
ORCL,1630088700,2021-8-27 20:25:00,89.19,89.24,89.20525,89.18
ORCL,1630089000,2021-8-27 20:30:00,89.2,89.23,89.20725,89.17562500000001
ORCL,1630090800,2021-8-27 21:00:00,89.17,89.125,89.20599999999999,89.208125
ORCL,1630344900,2021-8-30 19:35:00,89.67,89.615,89.62900000000002,89.6575
ORCL,1630345200,2021-8-30 19:40:00,89.625,89.58,89.62600000000002,89.65250000000002
ORCL,1630347000,2021-8-30 20:10:00,89.575,89.61,89.62024999999998,89.60375
ORCL,1630347300,2021-8-30 20:15:00,89.58,89.65,89.62024999999998,89.603125
ORCL,1630347600,2021-8-30 20:20:00,89.59,89.64,89.62474999999999,89.608125
ORCL,1630347900,2021-8-30 20:25:00,89.6,89.625,89.62575,89.603125
ORCL,1630420800,2021-8-31 16:40:00,88.975,88.91,89.09400000000002,89.10625
ORCL,1630437000,2021-8-31 21:10:00,89.16,89.08,89.12475,89.14125
ORCL,1630508400,2021-9-1 17:00:00,89.27,89.39,89.46700000000001,89.3325
ORCL,1630508700,2021-9-1 17:05:00,89.31,89.425,89.48225000000001,89.319375
ORCL,1630509000,2021-9-1 17:10:00,89.49,89.57,89.48825,89.33062499999998
ORCL,1630510800,2021-9-1 17:40:00,89.44,89.36,89.4365,89.44999999999999
ORCL,1630515000,2021-9-1 18:50:00,89.49,89.57,89.48374999999999,89.4625
ORCL,1630515300,2021-9-1 18:55:00,89.54,89.605,89.48674999999999,89.469375
ORCL,1630515600,2021-9-1 19:00:00,89.625,89.68,89.5015,89.48375
ORCL,1630602000,2021-9-2 19:00:00,89.57,89.46,89.57475,89.59
ORCL,1630612500,2021-9-2 21:55:00,89.71,89.8,89.714,89.6575
ORCL,1630691100,2021-9-3 19:45:00,90.085,90.01,90.1175,90.13000000000001
ORCL,1630691400,2021-9-3 19:50:00,90.065,90.01,90.10300000000002,90.12125
ORCL,1630692600,2021-9-3 20:10:00,90.025,90.075,90.076,90.05125
ORCL,1630695900,2021-9-3 21:05:00,90.17,90.115,90.09400000000001,90.136875
ORCL,1630696200,2021-9-3 21:10:00,90.16,90.1,90.09425,90.15375
ORCL,1626104400,2021-7-12 17:40:00,87.89,87.985,88.15899999999999,88.0425
ORCL,1626104700,2021-7-12 17:45:00,87.99,88.055,88.1475,88.03999999999999
ORCL,1626106200,2021-7-12 18:10:00,88.37,88.2,88.1905,88.19750000000002
ORCL,1626111900,2021-7-12 19:45:00,87.63,87.7,88.33324999999999,88.0275
ORCL,1626112200,2021-7-12 19:50:00,87.7,87.84,88.31375,87.91875
ORCL,1626186600,2021-7-13 16:30:00,87.38,87.245,87.36575,87.565
ORCL,1626194700,2021-7-13 18:45:00,87.52,87.44,87.43925,87.454375
ORCL,1626198300,2021-7-13 19:45:00,87.43,87.49,87.484,87.439375
ORCL,1626205800,2021-7-13 21:50:00,87.27,87.12,87.19750000000002,87.285
ORCL,1626206100,2021-7-13 21:55:00,87.12,86.98,87.19200000000002,87.27875
ORCL,1626287400,2021-7-14 20:30:00,88.425,88.34,88.23425,88.343125
ORCL,1626287700,2021-7-14 20:35:00,88.39,88.29,88.23650000000002,88.36625000000001
ORCL,1626289500,2021-7-14 21:05:00,88.17,88.24,88.23950000000002,88.22875
ORCL,1626289800,2021-7-14 21:10:00,88.185,88.29,88.24650000000001,88.213125
ORCL,1626290100,2021-7-14 21:15:00,88.21,88.28,88.254,88.20875
ORCL,1626290400,2021-7-14 21:20:00,88.28,88.345,88.26575000000001,88.22187500000001
ORCL,1626290700,2021-7-14 21:25:00,88.35,88.42,88.27925000000002,88.249375
ORCL,1626376800,2021-7-15 21:20:00,86.57,86.51,86.579,86.59937500000001
ORCL,1626708300,2021-7-19 17:25:00,87.39,87.23,87.27125000000002,87.34062499999999
ORCL,1626708600,2021-7-19 17:30:00,87.37,87.205,87.27325,87.354375
ORCL,1626711000,2021-7-19 18:10:00,86.87,86.99,87.22475,87.0775
ORCL,1626719700,2021-7-19 20:35:00,86.7,86.62,86.51850000000002,86.60624999999999
ORCL,1626720000,2021-7-19 20:40:00,86.66,86.61,86.51275000000001,86.64500000000001
ORCL,1626796500,2021-7-20 17:55:00,88.55,88.65,88.73624999999998,88.70625
ORCL,1626796800,2021-7-20 18:00:00,88.685,88.96,88.738,88.708125
ORCL,1626797100,2021-7-20 18:05:00,88.805,88.89,88.749,88.710625
ORCL,1626806400,2021-7-20 20:40:00,88.74,88.64,88.688,88.70812500000001
ORCL,1626806700,2021-7-20 20:45:00,88.655,88.57,88.682,88.71249999999999
ORCL,1626970500,2021-7-22 18:15:00,90.6,90.78,90.87325000000003,90.74
ORCL,1627061700,2021-7-23 19:35:00,87.61,87.56,87.54024999999999,87.593125
ORCL,1627062000,2021-7-23 19:40:00,87.56,87.48,87.53175,87.595625
ORCL,1627065900,2021-7-23 20:45:00,87.61,87.65,87.63324999999999,87.623125
ORCL,1627066200,2021-7-23 20:50:00,87.62,87.67,87.63624999999999,87.61187499999998
ORCL,1627066500,2021-7-23 20:55:00,87.675,87.77,87.64624999999998,87.616875
ORCL,1627306200,2021-7-26 15:30:00,87.4,86.87,87.59100000000001,87.613125
ORCL,1627310700,2021-7-26 16:45:00,87.59,87.4,87.4635,87.57499999999999
ORCL,1627318500,2021-7-26 18:55:00,87.545,87.62,87.83425000000001,87.73875000000001
ORCL,1627318800,2021-7-26 19:00:00,87.585,87.755,87.83425000000001,87.70000000000002
ORCL,1627319100,2021-7-26 19:05:00,87.745,87.84,87.83425000000003,87.66812499999999
ORCL,1627319400,2021-7-26 19:10:00,87.785,87.83,87.83450000000002,87.671875
ORCL,1627327800,2021-7-26 21:30:00,87.79,87.875,87.8555,87.83687499999999
ORCL,1627398000,2021-7-27 17:00:00,87.705,87.9,87.93525,87.68312499999999
ORCL,1627410600,2021-7-27 20:30:00,87.51,87.46,87.40824999999998,87.44875000000002
ORCL,1627480200,2021-7-28 15:50:00,87.3,87.61,87.53625,87.52937500000002
ORCL,1627480500,2021-7-28 15:55:00,87.54,87.65,87.54074999999999,87.514375
ORCL,1627483200,2021-7-28 16:40:00,87.71,87.55,87.57000000000001,87.63125000000001
ORCL,1627483500,2021-7-28 16:45:00,87.58,87.49,87.57500000000002,87.635
ORCL,1627486500,2021-7-28 17:35:00,87.505,87.6,87.59275,87.55125
ORCL,1627486800,2021-7-28 17:40:00,87.535,87.61,87.59249999999999,87.53625
ORCL,1627496700,2021-7-28 20:25:00,87.56,87.49,87.39349999999999,87.46749999999999
ORCL,1627500900,2021-7-28 21:35:00,87.265,87.335,87.44174999999998,87.333125
ORCL,1627501200,2021-7-28 21:40:00,87.32,87.41,87.4375,87.325625
ORCL,1627566300,2021-7-29 15:45:00,88.12,87.95,87.5065,87.66187500000001
ORCL,1627570500,2021-7-29 16:55:00,87.57,87.71,87.70124999999999,87.558125
ORCL,1627577400,2021-7-29 18:50:00,87.665,87.75,87.67425,87.659375
ORCL,1627652400,2021-7-30 15:40:00,87.54,87.11,87.57325,87.60125000000001
ORCL,1627653300,2021-7-30 15:55:00,87.14,87.34,87.51449999999998,87.41125
ORCL,1627653600,2021-7-30 16:00:00,87.22,87.31,87.499,87.3725
ORCL,1627653900,2021-7-30 16:05:00,87.24,87.385,87.48899999999999,87.33625
ORCL,1627658100,2021-7-30 17:15:00,87.255,87.11,87.27225000000001,87.2975
ORCL,1627662600,2021-7-30 18:30:00,87.31,87.265,87.25,87.27374999999999
ORCL,1627673700,2021-7-30 21:35:00,87.19,87.15,87.226,87.228125
ORCL,1627921800,2021-8-2 18:30:00,87.74,87.81,87.70600000000003,87.68187499999999
ORCL,1627922100,2021-8-2 18:35:00,87.81,87.925,87.72125000000001,87.71749999999999
ORCL,1627923600,2021-8-2 19:00:00,87.845,87.77,87.75399999999999,87.821875
ORCL,1627926900,2021-8-2 19:55:00,87.645,87.75,87.77175000000001,87.70625
ORCL,1627930200,2021-8-2 20:50:00,87.69,87.635,87.70375000000001,87.708125
ORCL,1627930500,2021-8-2 20:55:00,87.68,87.64,87.69525000000002,87.70125
ORCL,1628084700,2021-8-4 15:45:00,89.79,89.66,89.64700000000002,89.66125
ORCL,1628088000,2021-8-4 16:40:00,89.72,89.815,89.65825000000001,89.58
ORCL,1628088300,2021-8-4 16:45:00,89.805,89.96,89.67475,89.60375
ORCL,1628092200,2021-8-4 17:50:00,89.63,89.7,89.69925000000002,89.6775
ORCL,1628092500,2021-8-4 17:55:00,89.695,89.885,89.718,89.674375
ORCL,1628092800,2021-8-4 18:00:00,89.79,89.885,89.7365,89.674375
ORCL,1628093100,2021-8-4 18:05:00,89.82,89.9,89.75750000000002,89.69937499999999
ORCL,1628093400,2021-8-4 18:10:00,89.89,89.965,89.77650000000003,89.72687499999998
ORCL,1628094300,2021-8-4 18:25:00,89.86,89.78,89.78925000000001,89.845
ORCL,1628094600,2021-8-4 18:30:00,89.8,89.685,89.78800000000001,89.86125
ORCL,1628094900,2021-8-4 18:35:00,89.795,89.74,89.78850000000003,89.846875
ORCL,1628104800,2021-8-4 21:20:00,89.975,90.01,89.95554999999999,89.952
ORCL,1628178900,2021-8-5 17:55:00,89.11,89.06,89.00999999999999,89.048125
ORCL,1628179800,2021-8-5 18:10:00,89.23,89.135,89.02724999999998,89.13374999999999
ORCL,1628183400,2021-8-5 19:10:00,89.075,89.145,89.10624999999999,89.079375
ORCL,1628183700,2021-8-5 19:15:00,89.115,89.165,89.1095,89.084375
ORCL,1628259000,2021-8-6 16:10:00,89.03,89.2,89.30074999999998,89.271875
ORCL,1628260200,2021-8-6 16:30:00,88.99,89.215,89.24600000000001,89.04687499999999
ORCL,1628263800,2021-8-6 17:30:00,89.24,89.145,89.097,89.16250000000002
ORCL,1628269200,2021-8-6 19:00:00,89.2,89.25,89.26350000000001,89.21000000000001
ORCL,1628273700,2021-8-6 20:15:00,89.24,89.21,89.2345,89.24937500000001
ORCL,1628274000,2021-8-6 20:20:00,89.23,89.195,89.23500000000001,89.25375000000001
ORCL,1628275800,2021-8-6 20:50:00,89.22,89.28,89.2395,89.228125
ORCL,1628524200,2021-8-9 17:50:00,89.61,89.56,89.5235,89.555625
ORCL,1623694500,2021-6-14 20:15:00,82.38,82.41,82.387,82.379375
ORCL,1623772800,2021-6-15 18:00:00,81.885,81.95,81.98475000000002,81.95625
ORCL,1623784500,2021-6-15 21:15:00,81.71,81.77,81.78675000000001,81.748125
ORCL,1623784800,2021-6-15 21:20:00,81.72,81.8,81.78825,81.74437499999999
ORCL,1623937800,2021-6-17 15:50:00,77.33,77.53,77.16475,77.11625000000001
ORCL,1623938700,2021-6-17 16:05:00,77.32,77.54,77.22650000000002,77.19999999999999
ORCL,1623939900,2021-6-17 16:25:00,76.805,76.56,77.19425000000001,77.195625
ORCL,1623942300,2021-6-17 17:05:00,77.16,77.02,77.15975,77.20125
ORCL,1623942600,2021-6-17 17:10:00,77.145,77.05,77.14924999999998,77.21625
ORCL,1623947400,2021-6-17 18:30:00,76.8,76.98,77.14750000000001,76.97187500000001
ORCL,1624023900,2021-6-18 15:45:00,76.41,76.65,77.33950000000002,77.09937500000001
ORCL,1624032900,2021-6-18 18:15:00,76.27,76.205,76.17975000000001,76.235
ORCL,1624033200,2021-6-18 18:20:00,76.26,76.225,76.17550000000001,76.238125
ORCL,1624033500,2021-6-18 18:25:00,76.25,76.18,76.1735,76.23625
ORCL,1624283400,2021-6-21 15:50:00,77.27,77.12,76.667,76.954375
ORCL,1624296900,2021-6-21 19:35:00,77.745,77.65,77.648,77.7525
ORCL,1624301400,2021-6-21 20:50:00,77.65,77.725,77.75175,77.72125
ORCL,1624301700,2021-6-21 20:55:00,77.72,77.76,77.74925,77.71125
ORCL,1624456500,2021-6-23 15:55:00,78.46,78.555,78.60625000000002,78.53125
ORCL,1624459800,2021-6-23 16:50:00,78.6,78.56,78.53399999999998,78.561875
ORCL,1624460700,2021-6-23 17:05:00,78.59,78.515,78.51699999999997,78.55937500000002
ORCL,1624466700,2021-6-23 18:45:00,78.61,78.65,78.63975,78.604375
ORCL,1624469400,2021-6-23 19:30:00,78.61,78.57,78.61474999999999,78.61625000000001
ORCL,1624469700,2021-6-23 19:35:00,78.6,78.565,78.61025,78.61687500000001
ORCL,1624470000,2021-6-23 19:40:00,78.55,78.51,78.6035,78.60625
ORCL,1624542000,2021-6-24 15:40:00,78.73,78.54,78.40325000000001,78.40875
ORCL,1624542900,2021-6-24 15:55:00,78.62,78.53,78.42799999999997,78.515
ORCL,1624554300,2021-6-24 19:05:00,77.84,77.8,77.73974999999999,77.801875
ORCL,1624554600,2021-6-24 19:10:00,77.8,77.75,77.73825,77.810625
ORCL,1624556400,2021-6-24 19:40:00,77.715,77.77,77.74949999999998,77.74125
ORCL,1624557300,2021-6-24 19:55:00,77.78,77.83,77.76525,77.74125
ORCL,1624557600,2021-6-24 20:00:00,77.81,77.915,77.77374999999999,77.75999999999999
ORCL,1624558500,2021-6-24 20:15:00,77.89,77.86,77.79400000000001,77.82499999999999
ORCL,1624562700,2021-6-24 21:25:00,77.715,77.775,77.8335,77.7425
ORCL,1624630200,2021-6-25 16:10:00,77.89,77.8,77.75874999999999,77.763125
ORCL,1624630500,2021-6-25 16:15:00,77.86,77.77,77.76374999999999,77.769375
ORCL,1624639200,2021-6-25 18:40:00,78.24,78.29,78.24725000000001,78.243125
ORCL,1624644300,2021-6-25 20:05:00,78.45,78.42,78.27850000000001,78.36250000000001
ORCL,1624647900,2021-6-25 21:05:00,78.31,78.36,78.36249999999998,78.33375
ORCL,1624892100,2021-6-28 16:55:00,78.58,78.62,78.69874999999999,78.61375000000001
ORCL,1624897200,2021-6-28 18:20:00,78.58,78.48,78.59200000000001,78.61375000000001
ORCL,1624897500,2021-6-28 18:25:00,78.57,78.53,78.59225,78.60749999999999
ORCL,1624899000,2021-6-28 18:50:00,78.575,78.6,78.583,78.56812500000001
ORCL,1624904400,2021-6-28 20:20:00,78.52,78.48,78.5155,78.555625
ORCL,1624905900,2021-6-28 20:45:00,78.5,78.53,78.51025000000001,78.50812499999999
ORCL,1624906800,2021-6-28 21:00:00,78.54,78.57,78.52524999999999,78.51499999999999
ORCL,1625065800,2021-6-30 17:10:00,77.95,77.9,77.903,77.97562500000001
ORCL,1625073000,2021-6-30 19:10:00,77.86,77.82,77.84599999999999,77.85062500000001
ORCL,1625081700,2021-6-30 21:35:00,77.84,77.92,77.9795,77.901875
ORCL,1625159400,2021-7-1 19:10:00,79.295,79.36,79.36274999999999,79.354375
ORCL,1625584200,2021-7-6 17:10:00,83.11,83.235,83.30000000000001,83.27
ORCL,1625584500,2021-7-6 17:15:00,83.115,83.37,83.326,83.25
ORCL,1625584800,2021-7-6 17:20:00,83.41,83.49,83.326,83.22875
ORCL,1625586000,2021-7-6 17:40:00,83.441,83.36,83.33975000000001,83.353125
ORCL,1625586300,2021-7-6 17:45:00,83.42,83.35,83.33874999999999,83.383125
ORCL,1625587200,2021-7-6 18:00:00,83.3,83.2,83.33700000000002,83.38
ORCL,1625593200,2021-7-6 19:40:00,83.07,83.03,82.93275,83.03625
ORCL,1625598600,2021-7-6 21:10:00,83.135,83.18,83.19750000000002,83.13125
ORCL,1625598900,2021-7-6 21:15:00,83.145,83.23,83.20725000000002,83.135625
ORCL,1625599200,2021-7-6 21:20:00,83.24,83.3,83.21849999999999,83.15312499999999
ORCL,1625601300,2021-7-6 21:55:00,83.205,83.04,83.1885,83.215
ORCL,1625685300,2021-7-7 21:15:00,86.365,86.475,86.76199999999997,86.459375
ORCL,1625753400,2021-7-8 16:10:00,86.11,85.96,86.29980000000002,86.35062500000001
ORCL,1625753700,2021-7-8 16:15:00,85.98,85.645,86.27130000000002,86.28562500000001
ORCL,1625859000,2021-7-9 21:30:00,88,87.925,87.99349999999998,87.995
ORCL,1626099600,2021-7-12 16:20:00,88.37,87.8,88.07175000000001,88.1575
ORCL,1626099900,2021-7-12 16:25:00,88,87.8,88.06725000000002,88.09
ORCL,1626104400,2021-7-12 17:40:00,87.89,87.985,88.15899999999999,88.0425
ORCL,1621270500,2021-5-17 18:55:00,79.175,79.12,79.11275,79.163125
ORCL,1621276500,2021-5-17 20:35:00,79.325,79.235,79.14375,79.19875
ORCL,1621276800,2021-5-17 20:40:00,79.28,79.22,79.14675000000001,79.21375
